Name                           Format          Size  Path                                                                                     MD5                             
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ICON0.PNG                      PNG        28.194 KB  \ICON0.PNG                                                                               241689215A6E0CA5F769F5B39D9E9238
PARAM.SFO                      SFO         420 Byte  \PARAM.SFO                                                                               32E20E92480B90404960900CABDF38D3
PS3LOGO.DAT                    DAT         5.000 KB  \PS3LOGO.DAT                                                                             0AAD59DBA6C06F041B8D1E579BDA2C32
TROPHY.TRP                     TRP         2.848 MB  \TROPDIR\NPWR00651_00\TROPHY.TRP                                                         AC286666E7835B314454214EEBC240E1
EBOOT.BIN                      BIN         9.077 MB  \USRDIR\EBOOT.BIN                                                                        AA42B37630E581AC5803517A32D047CF
30                                        14.233 KB  \USRDIR\PDIPFS\9\40\30                                                                   2067A10856A4AB2B56E9C964192E5941
ENGINE.idi                     IDI        35.625 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\ENGINE.idi                                    39A0BB6D97A9058C0ABD97E855C1A556
french_StrDB.sdb               SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\french_StrDB.sdb                              FBF9354597BAAADD7D63C41DC85C61B6
GEAR.dbt                       DBT        78.488 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\GEAR.dbt                                      129EB0AB0BF3B5802C4B687A77DE227B
GEAR.idi                       IDI        96.379 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\GEAR.idi                                      4677AB48B3B38BAE217C8A97069367C6
GENERIC_CAR.dbt                DBT        35.010 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\GENERIC_CAR.dbt                               E5612924A4F6D55345C619E8DD34A6A4
GENERIC_CAR.idi                IDI        30.035 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\GENERIC_CAR.idi                               383A5D2A5468A253F45385DA86C5AB95
german_StrDB.sdb               SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\german_StrDB.sdb                              FBF9354597BAAADD7D63C41DC85C61B6
italian_StrDB.sdb              SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\italian_StrDB.sdb                             FBF9354597BAAADD7D63C41DC85C61B6
japanese_StrDB.sdb             SDB       115.150 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\japanese_StrDB.sdb                            F3E9A283C88A054DEE1B40079F85DC61
korean_StrDB.sdb               SDB        82.152 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\korean_StrDB.sdb                              F6D63871AA2E616FCF6103FB0C90493E
LSD.dbt                        DBT        22.356 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\LSD.dbt                                       B0E5CD288F37F56F89DD7681DAB5BF73
LSD.idi                        IDI        63.461 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\LSD.idi                                       432987F603CCBC2DDCF9934A347E76A7
MAKER.dbt                      DBT         2.563 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\MAKER.dbt                                     4645D01458E9A50014BCA61E83317CD2
MODEL_INFO.dbt                 DBT        45.254 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\MODEL_INFO.dbt                                A0513885333F00F678B91B9C5E3A7B9E
MODEL_INFO.idi                 IDI        22.438 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\MODEL_INFO.idi                                5AF8A4C771A0833D4C969033E6F4AF6B
MUFFLER.dbt                    DBT        29.017 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\MUFFLER.dbt                                   DFF24BBF3CE000FF265696E74AE0B2D0
MUFFLER.idi                    IDI        87.795 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\MUFFLER.idi                                   C4BA46A946CAE58AFAEEA5D809437C05
PAINT_COLOR_INFO.dbt           DBT        68.115 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\PAINT_COLOR_INFO.dbt                          204F19D2F5F6A1FF7B67FD1441468253
PAINT_COLOR_INFO.idi           IDI        72.090 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\PAINT_COLOR_INFO.idi                          6E3F3C3E77D7203C1F5A8E93CC3A17DF
PartsInfo.tbd                  TBD         1.782 MB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\PartsInfo.tbd                                 282CFD9FCB3F942D37E9C45C3B638A04
PartsInfo.tbi                  TBI        17.969 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\PartsInfo.tbi                                 68C94C208BA0A25BBC710D2930EE8370
RACINGMODIFY.dbt               DBT        12.058 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\RACINGMODIFY.dbt                              7FD83746F051B75365B11581EB87C078
RACINGMODIFY.idi               IDI        35.598 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\RACINGMODIFY.idi                              527B5D5F02C346A938B1CF627D40909B
spanish_StrDB.sdb              SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\spanish_StrDB.sdb                             FBF9354597BAAADD7D63C41DC85C61B6
STEER.dbt                      DBT         859 Byte  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\STEER.dbt                                     CC69DAF2147C44E33C5F43E4D343ED01
STEER.idi                      IDI         196 Byte  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\STEER.idi                                     AD7DD446AC635EBFF5F449436BD9D1E5
SUSPENSION.dbt                 DBT       235.561 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\SUSPENSION.dbt                                7D8883812A77D1C25A6C19923F095AEB
SUSPENSION.idi                 IDI       113.918 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\SUSPENSION.idi                                DAA75BC3D2EDF96CBE528D8B19D4182C
TUNER.dbt                      DBT         2.953 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\TUNER.dbt                                     1ADE338E5BF1E1BBFBC38D08EF84C610
TURBINEKIT.dbt                 DBT        55.708 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\TURBINEKIT.dbt                                B3F60E1E3D0D8A879BF1F44A4D2EBF06
TURBINEKIT.idi                 IDI        92.508 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\TURBINEKIT.idi                                5E5C85CB0054F3AF15141C5B8A9EA8C2
UnistrDB.sdb                   SDB       335.191 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\UnistrDB.sdb                                  885732BA662CF2F5A000738A5C325E03
VARIATION.dbt                  DBT       163.802 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\VARIATION.dbt                                 20D75AC4D44F4E30EFF24505BD52531F
VARIATION.idi                  IDI        30.035 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\VARIATION.idi                                 19D2F9AFAD12AB95ED98EB6E58A0D4B6
WHEEL.dbt                      DBT       107.809 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\WHEEL.dbt                                     25CDB0E6721D8CF9A48FCAD7CA8B6180
WHEEL.idi                      IDI        30.035 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\WHEEL.idi                                     74D3A6312B07E6A7BBE1409AEDB1C918
carlist.xml                    XML        23.975 KB  \USRDIR\PDIPFS_EXTRACTED\textdata\gt5\carlist.xml                                        0AF43432110F36F95044C3C702B918E4
0012                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\0012                                                    D51635AE3D9736294D216DC93B228658
2369                                      70.188 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\2369                                                    44468843D25586BFED29626ECDB4A128
2846                                      76.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\2846                                                    A95FB069CFDABC6058C00000AF018EAD
2847                                      76.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\2847                                                    F9B5D0A0E88CDFE2F9CAA8153521D21F
3518                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3518                                                    9ACFBDA709C13BC183B731E6B8155B1E
3551                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3551                                                    649ABD5BFA859DC4349FDB771A5939D1
3554                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3554                                                    F4CD26985B97CAE43ADA7FE6EA8F95B0
3555                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3555                                                    39AB16556E85CEE06A875CC0C9F4529F
3582                                      70.188 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3582                                                    C47AD80CA6836C355B5B11119591D7E9
3583                                      70.188 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3583                                                    BD5851542E833C3D6068AB2D073C9594
3584                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3584                                                    A268E7CBA05B1655407668B1B4C4C5AD
3585                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3585                                                    23BAB76589431FA33BE3FA95ED4CC85F
3598                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3598                                                    ADA593195C3ED01C16FBDD221F06B62F
3599                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3599                                                    17F2DAD53628699612F18885DECC41EB
3600                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3600                                                    6BD8178B81FF24D24D898A9138725A7A
3601                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3601                                                    9E00358B43C935EBE512B96E4DEA9905
3602                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3602                                                    698FA4098A674946D02A401F3FC31B3C
3603                                      70.313 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3603                                                    4E8EA404CDD052D4E53B67E78F966F2F
3604                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3604                                                    C7C47B59F1ED57832F3F4371D02F7114
3605                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3605                                                    B743EF4A0076DF7AE0B0F8F551658C07
3606                                      69.938 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3606                                                    6643C2B138C5C59B4A768C86411044CB
3607                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3607                                                    F80F9866364EBFA4EA0B54C70195CBE3
3608                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3608                                                    B2A0BC5D6626CA23B518E28FCE447F40
3609                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3609                                                    A5C83A0B232FB56D6C4F819BCCAE1BC5
3610                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3610                                                    D7FD46A5269CCFB27CF690BC0ED7B855
3611                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3611                                                    78E72EA7617F0BBEB0801E183EBF9509
3612                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3612                                                    C5E979999E452918ED71A314EF010555
3613                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3613                                                    D13B2AD7DB391E6D7C663B5E3F85A945
3614                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3614                                                    3C8878251B04542B12C8E66108ED6D5B
3615                                      70.063 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3615                                                    8ACE66EE77FC4F9D7712FA895A4B0E2C
3619                                      70.188 KB  \USRDIR\PDIPFS_EXTRACTED\tire\hq\3619                                                    D8D47A063A8D59E4534AF101357F78F1
0012                                      70.625 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\0012                                                  08CD4C1FACE8C8EF0C5FEFDCB37300B8
2369                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\2369                                                  4F992334057FC8ED3C2335E54E42CD84
2846                                      76.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\2846                                                  F3865EAD557CA0D83F3F4C10A2FDBF80
2847                                      76.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\2847                                                  37C4162A282096000EF56FCC33B8D893
3518                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3518                                                  344188B8688F92332104FB22CCFD598C
3551                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3551                                                  D967D2FADD7783FC1BE2A3C0E9902555
3554                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3554                                                  16586505D93EDD4D171CFC227B0D89CC
3555                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3555                                                  3994F14932AE346CFDDFE972A6B11465
3582                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3582                                                  7F5E865CCDF2C0C2E1A23E260936F66C
3583                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3583                                                  D15649FA0F9F46185E27008C3021A92D
3584                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3584                                                  136EC965ED5BDAE9FB12C323AF34DB5E
3585                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3585                                                  A5F26AF8BFA35518A24918031491BA39
3598                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3598                                                  DE6E263997BE25712197351647E88FB0
3599                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3599                                                  952FA0E2AD6C49D8ACE0D4E4734B621C
3600                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3600                                                  324788604BF2B3A87CCE0AD184238485
3601                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3601                                                  081872D24FF8EBCBEBBA43CB2E7C427C
3602                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3602                                                  1FA40543B8EDCDCB532F70A17AE840FD
3603                                      71.000 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3603                                                  777C3D376E999819822F20DD4EE8AC88
3604                                      70.813 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3604                                                  47F300ADD4CCE19FE033E82A27150CE3
3605                                      70.813 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3605                                                  A9C23E56E7F3F14485F1732E3020654B
3606                                      70.500 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3606                                                  24A155DAD221B099679B01911E9C5D19
3607                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3607                                                  BE323862FDC0FF430D24DFDC7BB46B5F
3608                                      70.875 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3608                                                  D5902787AAE76C8D96BDE65ABCFFFDA6
3609                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3609                                                  81967B4D7A831BF61CC511754ED64E16
3610                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3610                                                  214E74F2F784FCB4948738481907DA25
3611                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3611                                                  29D994387FD360110C68146D50863DB2
3612                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3612                                                  24AFBFCF0CC024EE3345C953A3851169
3613                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3613                                                  B12FE725B5BEA97172CCA6BB934B1326
3614                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3614                                                  05B59CAF3945B9A21F20B385E20A1F06
3615                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3615                                                  D4A3F3407F2D07D30E013B3D8ECB87F5
3619                                      70.750 KB  \USRDIR\PDIPFS_EXTRACTED\tire\race\3619                                                  599E49735AC81A194F7DF1AEC65489CF
00050108                                 782.000 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\00050108                                               24FBA537114FCF614C7F150EBBD40704
00220045                                 528.250 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\00220045                                               33BF1AD43B78A287381ED312B6904260
00220046                                 528.250 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\00220046                                               E3C4476693B7D2137CD522936CC30037
00800005                                 555.750 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\00800005                                               BD7C3D04FE3423D5C19F867F3DE0D20C
01880027                                  98.813 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\01880027                                               9EC5AE47CB041A5D2C35C06A038CD507
01880028                                  98.875 KB  \USRDIR\PDIPFS_EXTRACTED\wheel\hq\01880028                                               A97E41E905B8BD3A37F57DB473C7ABB4
